POST. DATE, TRANSACTION, TAG/LICENSE, ENTRY DATE, ENTRY PLAZA, EXIT DATE, EXIT PLAZA, CLASS, AMOUNT
9/15/2022 1:10:37 AM, AWAY AGENCY TOLL,00605944404,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/14/2022 1:45:36 AM,Delaware River and Bay Authority - DMB,005,35
9/15/2022 1:10:37 AM, AWAY AGENCY TOLL,00605942409,1/1/0001 12:00:00 AM,Delaware River and Bay Authority - ***,9/14/2022 1:55:31 AM,Delaware River and Bay Authority - DMB,005,35
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944377,9/14/2022 2:17:15 AM,New Jersey Turnpike Authority - 13A,9/14/2022 2:33:12 AM,New Jersey Turnpike Authority - 10 ,003,7.74
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605942651,9/14/2022 12:23:01 AM,New Jersey Turnpike Authority - 13 ,9/14/2022 1:21:52 AM,New Jersey Turnpike Authority - 4  ,005,30.34
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944418,9/14/2022 2:15:28 AM,New Jersey Turnpike Authority - 13A,9/14/2022 2:18:39 AM,New Jersey Turnpike Authority - 13 ,003,1.91
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944385,9/14/2022 1:40:52 AM,New Jersey Turnpike Authority - 12 ,9/14/2022 2:18:03 AM,New Jersey Turnpike Authority - 7A ,005,17.23
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944418,9/14/2022 1:19:30 AM,New Jersey Turnpike Authority - 13 ,9/14/2022 1:22:59 AM,New Jersey Turnpike Authority - 13A,003,1.91
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944403,9/14/2022 12:54:31 AM,New Jersey Turnpike Authority - 15W,9/14/2022 2:04:16 AM,New Jersey Turnpike Authority - 4  ,003,30.68
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944377,9/14/2022 1:27:43 AM,New Jersey Turnpike Authority - 11 ,9/14/2022 1:40:06 AM,New Jersey Turnpike Authority - 13A,003,5.39
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944417,9/14/2022 2:10:36 AM,New Jersey Turnpike Authority - 13 ,9/14/2022 2:49:03 AM,New Jersey Turnpike Authority - 7A ,005,20.7
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944423,1/1/0001 12:00:00 AM,New Jersey Turnpike Authority - ***,9/14/2022 2:17:08 AM,New Jersey Turnpike Authority - 6A ,005,6.51
9/15/2022 1:11:51 AM, AWAY AGENCY TOLL,00605944428,1/1/0001 12:00:00 AM,New Jersey Turnpike Authority - ***,9/14/2022 2:19:25 AM,New Jersey Turnpike Authority - 6A ,005,6.51
9/15/2022 1:11:52 AM, AWAY AGENCY TOLL,00605944389,9/14/2022 2:58:32 AM,New Jersey Turnpike Authority - 13A,9/14/2022 3:10:42 AM,New Jersey Turnpike Authority - 11 ,003,5.39
9/15/2022 1:12:18 AM, AWAY AGENCY VTOLL,3137936   ,9/6/2022 8:25:11 PM,New Jersey Turnpike Authority - 14 ,9/6/2022 8:32:40 PM,New Jersey Turnpike Authority - 13 ,003,5.39
9/15/2022 1:12:19 AM, AWAY AGENCY VTOLL,3119039   ,9/7/2022 3:06:46 AM,New Jersey Turnpike Authority - 6  ,9/7/2022 4:08:27 AM,New Jersey Turnpike Authority - 18W,005,52.75
9/15/2022 1:12:19 AM, AWAY AGENCY VTOLL,3138393   ,9/7/2022 2:32:13 PM,New Jersey Turnpike Authority - 13A,9/7/2022 2:45:56 PM,New Jersey Turnpike Authority - 11 ,003,5.39
9/15/2022 1:12:19 AM, AWAY AGENCY VTOLL,3137974   ,9/7/2022 9:35:28 PM,New Jersey Turnpike Authority - 18E,9/7/2022 9:54:16 PM,New Jersey Turnpike Authority - 12 ,005,26.38
9/15/2022 1:12:19 AM, AWAY AGENCY VTOLL,3137925   ,9/7/2022 6:27:07 PM,New Jersey Turnpike Authority - 13A,9/7/2022 6:40:43 PM,New Jersey Turnpike Authority - 11 ,003,5.67
9/15/2022 1:12:19 AM, AWAY AGENCY VTOLL,3138110   ,9/8/2022 4:54:29 AM,New Jersey Turnpike Authority - 14B,9/8/2022 5:17:45 AM,New Jersey Turnpike Authority - 11 ,003,17.23
9/15/2022 1:12:19 AM, AWAY AGENCY VTOLL,3137936   ,1/1/0001 12:00:00 AM,New Jersey Turnpike Authority - ***,9/6/2022 10:35:46 AM,New Jersey Turnpike Authority - 11 ,003,5.39
9/15/2022 1:12:19 AM, AWAY AGENCY VTOLL,3138110   ,9/8/2022 2:48:20 AM,New Jersey Turnpike Authority - 18W,9/8/2022 3:07:37 AM,New Jersey Turnpike Authority - 12 ,003,18.99
9/15/2022 1:12:19 AM, AWAY AGENCY VTOLL,3137936   ,9/8/2022 1:46:47 AM,New Jersey Turnpike Authority - 3  ,9/8/2022 2:36:26 AM,New Jersey Turnpike Authority - 12 ,005,30.34
9/15/2022 1:12:24 AM, AWAY AGENCY VTOLL,3137936   ,1/1/0001 12:00:00 AM,Delaware River Joint Toll Bridge Commission - ***,9/8/2022 6:24:51 PM,Delaware River Joint Toll Bridge Commission - E-P,005,22.5
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3125626   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 4:54:36 PM,Illinois State Toll Highway Authority - 99 ,005,14.15
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 11:29:31 PM,Illinois State Toll Highway Authority - 99 ,005,10.6
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 11:40:30 PM,Illinois State Toll Highway Authority - 89 ,005,5.3
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/27/2022 11:55:13 PM,Illinois State Toll Highway Authority - 73 ,005,5.3
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 5:49:10 AM,Illinois State Toll Highway Authority - 99 ,005,10.6
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 10:40:18 AM,Illinois State Toll Highway Authority - 73 ,005,7.05
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 10:54:18 AM,Illinois State Toll Highway Authority - 89 ,005,7.05
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 10:58:04 AM,Illinois State Toll Highway Authority - 99 ,005,14.15
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 11:08:33 AM,Illinois State Toll Highway Authority - 89 ,005,7.05
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,2892115   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 12:22:59 PM,Illinois State Toll Highway Authority - 99 ,003,7.95
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3125626   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 3:17:10 PM,Illinois State Toll Highway Authority - 99 ,005,14.15
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3132577   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 3:39:25 PM,Illinois State Toll Highway Authority - 89 ,003,4
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3125626   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 4:32:01 PM,Illinois State Toll Highway Authority - 99 ,005,14.15
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,2842086   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 5:25:59 PM,Illinois State Toll Highway Authority - 99 ,005,14.15
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,2842086   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 6:37:52 PM,Illinois State Toll Highway Authority - 99 ,005,14.15
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 8:30:31 PM,Illinois State Toll Highway Authority - 89 ,005,7.05
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118763   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 9:19:10 PM,Illinois State Toll Highway Authority - 89 ,003,4
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/28/2022 11:13:55 PM,Illinois State Toll Highway Authority - 89 ,005,5.3
9/15/2022 1:13:07 AM, AWAY AGENCY VTOLL,3125626   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 2:26:52 AM,Illinois State Toll Highway Authority - 99 ,005,10.6
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 12:44:54 PM,Illinois State Toll Highway Authority - 1  ,005,8.85
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118785   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 1:51:10 PM,Illinois State Toll Highway Authority - 1  ,003,5.05
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,2852107   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 2:01:40 PM,Illinois State Toll Highway Authority - 35 ,005,7.05
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118870   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 2:09:21 PM,Illinois State Toll Highway Authority - 1  ,005,8.85
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,2882826   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 2:49:41 PM,Illinois State Toll Highway Authority - 45 ,005,5.3
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 3:20:19 PM,Illinois State Toll Highway Authority - 21 ,003,7.5
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,2852107   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 3:19:30 PM,Illinois State Toll Highway Authority - 41 ,005,7.05
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 3:29:10 PM,Illinois State Toll Highway Authority - 20 ,003,2.55
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 4:23:57 PM,Illinois State Toll Highway Authority - 20 ,005,4.4
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 4:32:25 PM,Illinois State Toll Highway Authority - 21 ,005,13.25
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/29/2022 9:15:39 PM,Illinois State Toll Highway Authority - 1  ,005,8.85
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118774   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/30/2022 1:00:22 AM,Illinois State Toll Highway Authority - 20 ,005,3.35
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/30/2022 1:04:01 AM,Illinois State Toll Highway Authority - 37 ,005,2.05
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118774   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/30/2022 1:08:29 AM,Illinois State Toll Highway Authority - 21 ,005,10
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/30/2022 1:21:50 AM,Illinois State Toll Highway Authority - 29 ,004,3.85
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/30/2022 2:28:14 AM,Illinois State Toll Highway Authority - 20 ,003,2.05
9/15/2022 1:13:08 AM, AWAY AGENCY VTOLL,3118804   ,1/1/0001 12:00:00 AM,Illinois State Toll Highway Authority - ***,8/30/2022 2:36:29 AM,Illinois State Toll Highway Authority - 21 ,003,5.85
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2841940   ,1/1/0001 12:00:00 AM,,9/7/2022 7:11:59 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 108,5  ,0.65
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,3118851   ,1/1/0001 12:00:00 AM,,9/8/2022 7:55:12 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - AAW,5  ,11.76
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2841940   ,1/1/0001 12:00:00 AM,,9/9/2022 9:47:56 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 154,5  ,8.2
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832206   ,1/1/0001 12:00:00 AM,,9/9/2022 9:49:17 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 022,3  ,2.14
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/9/2022 10:35:13 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 141,3  ,0.48
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2841940   ,1/1/0001 12:00:00 AM,,9/9/2022 11:04:31 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 236,5  ,9.55
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832237   ,1/1/0001 12:00:00 AM,,9/9/2022 12:15:39 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 027,3  ,1.08
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 3:21:12 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 000,5  ,4.28
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 4:18:38 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 088,5  ,1.4
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 4:25:30 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 096,5  ,0.8
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 4:28:11 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 098,5  ,0.65
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 4:33:37 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 104,5  ,1.6
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 5:58:34 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 104,3  ,0.96
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,3185971   ,1/1/0001 12:00:00 AM,,9/9/2022 6:02:21 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - U01,3  ,1.6
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 6:03:53 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 098,3  ,0.39
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 6:06:48 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 096,3  ,0.48
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 6:13:37 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 088,3  ,0.84
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 6:37:06 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 065,3  ,2.14
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 6:57:56 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 000,3  ,2.14
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,3185971   ,1/1/0001 12:00:00 AM,,9/9/2022 7:23:26 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - U01,5  ,3.2
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,3118810   ,1/1/0001 12:00:00 AM,,9/9/2022 8:52:32 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 108,5  ,0.65
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832206   ,1/1/0001 12:00:00 AM,,9/9/2022 11:27:23 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 108,3  ,0.39
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832226   ,1/1/0001 12:00:00 AM,,9/9/2022 11:57:31 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 022,3  ,2.14
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,3185971   ,1/1/0001 12:00:00 AM,,9/10/2022 6:35:34 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - U01,3  ,1.6
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832211   ,1/1/0001 12:00:00 AM,,9/10/2022 8:06:04 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - G40,5  ,0.94
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832211   ,1/1/0001 12:00:00 AM,,9/10/2022 8:28:53 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - G60,3  ,0.94
9/15/2022 1:13:23 AM, AWAY AGENCY VTOLL,2832211   ,1/1/0001 12:00:00 AM,,9/10/2022 8:30:25 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - G80,3  ,0.94
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,2832278   ,1/1/0001 12:00:00 AM,,9/10/2022 6:11:15 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - AAE,5  ,11.76
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,2852161   ,1/1/0001 12:00:00 AM,,9/10/2022 7:51:05 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - U01,3  ,1.6
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,2832278   ,1/1/0001 12:00:00 AM,,9/10/2022 8:50:02 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - AAW,3  ,5.88
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,2832206   ,1/1/0001 12:00:00 AM,,9/10/2022 9:26:00 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 022,3  ,2.14
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,2832206   ,1/1/0001 12:00:00 AM,,9/10/2022 9:31:25 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 027,3  ,1.08
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,3184690   ,1/1/0001 12:00:00 AM,,9/10/2022 10:04:04 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F42,5  ,0.8
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,2832206   ,1/1/0001 12:00:00 AM,,9/10/2022 10:08:23 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 047,3  ,2.14
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,2852161   ,1/1/0001 12:00:00 AM,,9/10/2022 11:16:58 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 236,5  ,9.55
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,3184690   ,1/1/0001 12:00:00 AM,,9/12/2022 5:03:23 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F42,3  ,0.4
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,3184690   ,1/1/0001 12:00:00 AM,,9/12/2022 5:04:46 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F43,3  ,0.4
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,3170690   ,1/1/0001 12:00:00 AM,,9/12/2022 7:43:38 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F43,3  ,0.4
9/15/2022 1:13:24 AM, AWAY AGENCY VTOLL,3170690   ,1/1/0001 12:00:00 AM,,9/12/2022 7:45:03 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F42,3  ,0.4
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3118808   ,1/1/0001 12:00:00 AM,,9/13/2022 9:11:27 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 150,3  ,1.2
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3118808   ,1/1/0001 12:00:00 AM,,9/13/2022 9:44:10 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 113,3  ,0.84
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3118808   ,1/1/0001 12:00:00 AM,,9/13/2022 9:48:05 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 108,3  ,0.39
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/13/2022 10:02:13 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 088,3  ,0.84
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/13/2022 10:08:17 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 096,3  ,0.48
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/13/2022 10:10:36 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 098,3  ,0.39
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3170677   ,1/1/0001 12:00:00 AM,,9/13/2022 10:20:51 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F43,3  ,0.4
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3170677   ,1/1/0001 12:00:00 AM,,9/13/2022 10:22:16 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F42,3  ,0.4
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/13/2022 10:46:52 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 108,5  ,0.65
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/13/2022 10:51:02 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 113,5  ,1.4
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3118808   ,1/1/0001 12:00:00 AM,,9/13/2022 11:02:14 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 138,5  ,1
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3170677   ,1/1/0001 12:00:00 AM,,9/13/2022 11:04:26 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F42,5  ,0.8
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3170677   ,1/1/0001 12:00:00 AM,,9/13/2022 11:05:51 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F43,5  ,0.8
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/13/2022 11:09:07 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 133,5  ,3.4
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/13/2022 11:24:53 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 150,5  ,2
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2734589   ,1/1/0001 12:00:00 AM,,9/13/2022 11:32:58 AM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 000,2  ,1.07
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2852142   ,1/1/0001 12:00:00 AM,,9/13/2022 12:44:35 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 236,5  ,9.55
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,3170604   ,1/1/0001 12:00:00 AM,,9/13/2022 1:02:46 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - F43,3  ,0.4
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2734589   ,1/1/0001 12:00:00 AM,,9/13/2022 1:14:26 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 065,2  ,1.07
9/15/2022 1:13:25 AM, AWAY AGENCY VTOLL,2734589   ,1/1/0001 12:00:00 AM,,9/13/2022 2:15:07 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - S20,2  ,1.07
9/15/2022 1:13:26 AM, AWAY AGENCY VTOLL,2734589   ,1/1/0001 12:00:00 AM,,9/13/2022 2:39:46 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 096,2  ,0.32
9/15/2022 1:13:27 AM, AWAY AGENCY VTOLL,2734589   ,1/1/0001 12:00:00 AM,,9/13/2022 2:42:28 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 098,2  ,0.25
9/15/2022 1:13:27 AM, AWAY AGENCY VTOLL,2734589   ,1/1/0001 12:00:00 AM,,9/13/2022 2:52:24 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 108,2  ,0.25
9/15/2022 1:13:27 AM, AWAY AGENCY VTOLL,2734589   ,1/1/0001 12:00:00 AM,,9/13/2022 2:56:37 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 113,2  ,0.56
9/15/2022 1:13:27 AM, AWAY AGENCY VTOLL,2734589   ,1/1/0001 12:00:00 AM,,9/13/2022 3:19:47 PM,Florida Turnpike Enterprise (FTE) / Florida DOT (FDOT) - 138,2  ,0.4
